DANE|MPIO|DPTO|M1_100B|M1_100C|M1_101|M1_102|M1_103A|M1_103B|M1_104|M1_115|M1_119|M1_303B|M1_303C|M1_303D|M1_303E|M1_303F|M1_303G|M1_304|M1_305|M1_306|M1_306CU|M1_307|M1_308|M1_309|Grandesciudades|Clase|zona|Region|Subreg|depto|Municipio|Fex_fin|EST_SE_2|FRACCION|ID_HOGAR
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|96.0975627792278|2|8|7704501
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||2|3|1|5001|1|1|3|12|5|MEDELLIN|464.471553432935|2|2|7705601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|6|NULL|NULL|NULL|NULL|NULL|NULL|4|3|1||1|4|1|5001|1|1|3|12|5|MEDELLIN|114.230203748503|2|2|8900901
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|2|3|1||2|3|1|5001|1|1|3|12|5|MEDELLIN|474.494692493784|2|2|8901101
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|4|2|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|474.494692493784|2|1|8901701
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|2|2|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||1|1|1|5001|1|1|3|12|5|MEDELLIN|474.494692493784|2|8|8902201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|114.230203748503|2|7|8902901
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|2|2|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|474.494692493784|2|8|8903101
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|2|3|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|474.494692493784|2|8|8903501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|6|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||1|3|1|5001|1|1|3|12|5|MEDELLIN|114.230203748503|2|2|8904001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|474.494692493784|2|8|8904002
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|8|NULL|NULL|NULL|NULL|NULL|NULL|3|3|1||1|3|1|5001|1|1|3|12|5|MEDELLIN|114.230203748503|2|4|8905001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|4|2|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|228.460407497007|2|2|8905202
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|1|1|5||2|1|1|5001|1|1|3|12|5|MEDELLIN|228.460407497007|2|8|8905601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|1|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|228.460407497007|2|8|8905602
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|771.053875302398|2|8|9003001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|6|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|114.230203748503|2|8|9003801
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|771.053875302398|2|2|9003901
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|771.053875302398|2|2|9004001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|7|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|114.230203748503|2|10|9004401
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|771.053875302398|2|8|9005601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|771.053875302398|2|8|9005901
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|5|1|1||2|3|1|5001|1|1|3|12|5|MEDELLIN|771.053875302398|2|8|9006001
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|380.82072495707|1|2|11500201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|2|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|93.457872714024|2|2|11500701
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|211.567069420594|1|8|11500901
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|2|1||2|3|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|8|11501001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|317.350604130891|1|2|11501601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|3|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|11|11501801
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|2|11501802
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|2|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|380.82072495707|1|1|11501901
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|1|6|NULL|NULL|NULL|NULL|NULL|NULL|5|2|3||1|3|1|5001|1|1|3|12|5|MEDELLIN|380.82072495707|1|8|11502301
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|6|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|2|11502401
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|380.82072495707|1|8|11503001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|3|5||2|3|1|5001|1|1|3|12|5|MEDELLIN|380.82072495707|1|8|11503301
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|1|1|NULL|NULL|NULL|NULL|NULL|NULL|2|3|1||2|1|1|5001|1|1|3|12|5|MEDELLIN|380.82072495707|1|8|11503701
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||2|1|1|5001|1|1|3|12|5|MEDELLIN|380.82072495707|1|1|11503801
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|1|7|NULL|NULL|NULL|NULL|NULL|NULL|2|3|3||2|3|1|5001|1|1|3|12|5|MEDELLIN|380.82072495707|1|8|11504401
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|4|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|740.48474297208|1|7|11600107
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|2|1|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|476.190113352408|2|8|11600301
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|6|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|538.992295904847|1|8|11601601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|3|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|1|11602501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|538.992295904847|1|7|11603001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|538.992295904847|1|2|11603501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|2|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|538.992295904847|1|8|11603701
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|2|11603801
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|8|11604501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|2|1|5001|1|1|3|12|5|MEDELLIN|476.190113352408|2|2|11604701
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||1|2|1|5001|1|1|3|12|5|MEDELLIN|538.992295904847|1|8|11605201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|1|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|8|11605401
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|8|11605501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|6|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|3|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|9|11605901
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|2|11607001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|8|11607301
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|538.992295904847|1|8|11609401
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|2|11610001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|2|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||6|1|1|5001|1|1|3|12|5|MEDELLIN|538.992295904847|1|2|11610401
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||1|1|1|5001|1|1|3|12|5|MEDELLIN|105.783534710297|1|7|11610501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|476.190113352408|2|8|11610701
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|3|1|5001|1|1|3|12|5|MEDELLIN|653.151050380793|3|1|13300501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|2|3|3||1|4|1|5001|1|1|3|12|5|MEDELLIN|653.151050380793|3|8|13301901
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|61.4730400358393|3|2|13304201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|2|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||2|1|1|5001|1|1|3|12|5|MEDELLIN|653.151050380793|3|7|13305201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|4|1|5001|1|1|3|12|5|MEDELLIN|653.151050380793|3|8|13306201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|10|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|4|1|5001|1|1|3|12|5|MEDELLIN|653.151050380793|3|7|13306501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|3|1|5001|1|1|3|12|5|MEDELLIN|61.4730400358393|3|8|13306801
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|5|1|5001|1|1|3|12|5|MEDELLIN|61.4730400358393|3|8|13307001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|61.4730400358393|3|2|13401501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|4|2|3||1|2|1|5001|1|1|3|12|5|MEDELLIN|61.4730400358393|3|2|13402101
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|819.640533811191|3|2|13406601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|4|1|5001|1|1|3|12|5|MEDELLIN|819.640533811191|3|8|13407001
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|2||1|3|1|5001|1|1|3|12|5|MEDELLIN|819.640533811191|3|2|13408001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|9|NULL|NULL|NULL|NULL|NULL|NULL|4|1|1||1|5|1|5001|1|1|3|12|5|MEDELLIN|61.4730400358393|3|8|13408301
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|6|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|4|1|5001|1|1|3|12|5|MEDELLIN|123.59645143182|3|2|14100301
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|2|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|2|1|5001|1|1|3|12|5|MEDELLIN|123.59645143182|3|1|14100601
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|2|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|1|1|5001|1|1|3|12|5|MEDELLIN|123.59645143182|3|2|14100701
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|3|49|12|5|1|5|4|3|2|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|123.59645143182|3|2|14101001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|5|2|1||2|3|1|5001|1|1|3|12|5|MEDELLIN|123.59645143182|3|1|14101101
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|3|1|5001|1|1|3|12|5|MEDELLIN|865.17516002274|3|4|14200301
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|2|2|4||4|1|1|5001|1|1|3|12|5|MEDELLIN|865.17516002274|3|8|14201001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|4||1|2|1|5001|1|1|3|12|5|MEDELLIN|69.2983796850435|2|1|14201101
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|6|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|3|1|5001|1|1|3|12|5|MEDELLIN|865.17516002274|3|2|14201201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|1|3|1||1|3|1|5001|1|1|3|12|5|MEDELLIN|56.1802051962818|3|1|14204201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|6|NULL|NULL|NULL|NULL|NULL|NULL|4|2|1||1|4|1|5001|1|1|3|12|5|MEDELLIN|152.86556459649|3|1|14700901
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|11|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|5|1|5001|1|1|3|12|5|MEDELLIN|152.86556459649|3|8|14702201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|3|3|1||1|2|1|5001|1|1|3|12|5|MEDELLIN|76.4327822982449|3|10|14703401
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||1|3|1|5001|1|1|3|12|5|MEDELLIN|859.868800855255|3|8|14704201
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|4|1|1||1|3|1|5001|1|1|3|12|5|MEDELLIN|1910.81955745612|3|1|14800101
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|2||1|3|1|5001|1|1|3|12|5|MEDELLIN|68.7656615969046|3|11|16101001
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|6|2|1||1|5|1|5001|1|1|3|12|5|MEDELLIN|429.785384980654|3|10|16101601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|3|1|5001|1|1|3|12|5|MEDELLIN|68.7656615969046|3|2|16101801
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|1|4|5||2|2|1|5001|1|1|3|12|5|MEDELLIN|429.785384980654|3|8|16103201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|6|NULL|NULL|NULL|NULL|NULL|NULL|5|1|3||1|4|1|5001|1|1|3|12|5|MEDELLIN|68.7656615969046|3|1|16104001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|429.785384980654|3|9|16104301
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|10|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||1|3|1|5001|1|1|3|12|5|MEDELLIN|137.531323193809|3|2|16104801
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|2||1|2|1|5001|1|1|3|12|5|MEDELLIN|68.7656615969046|3|2|16105201
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|8|NULL|NULL|NULL|NULL|NULL|NULL|6|1|4||1|3|1|5001|1|1|3|12|5|MEDELLIN|378.211138782975|3|10|16200201
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|3|3|2||2|2|1|5001|1|1|3|12|5|MEDELLIN|378.211138782975|3|2|16200601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|137.531323193809|3|2|16201101
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||1|2|1|5001|1|1|3|12|5|MEDELLIN|378.211138782975|3|8|16201201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|9|NULL|NULL|NULL|NULL|NULL|NULL|5|1|3||1|4|1|5001|1|1|3|12|5|MEDELLIN|324.640434863147|3|9|17000101
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|6|NULL|NULL|NULL|NULL|NULL|NULL|4|3|3||2|3|1|5001|1|1|3|12|5|MEDELLIN|324.640434863147|3|8|17000501
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|2|NULL|NULL|NULL|NULL|NULL|NULL|5|1|1||1|2|1|5001|1|1|3|12|5|MEDELLIN|324.640434863147|3|10|17000601
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|2|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|324.640434863147|3|10|17001501
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|3|1|2||1|3|1|5001|1|1|3|12|5|MEDELLIN|324.640434863147|3|1|17001901
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|1||1|3|1|5001|1|1|3|12|5|MEDELLIN|324.640434863147|3|1|17003401
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|9|NULL|NULL|NULL|NULL|NULL|NULL|5|3|3||1|4|1|5001|1|1|3|12|5|MEDELLIN|42.0830193341116|3|1|17003601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|4|1|5001|1|1|3|12|5|MEDELLIN|357.705664339949|3|1|17100901
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|6|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|4|1|5001|1|1|3|12|5|MEDELLIN|357.705664339949|3|8|17101901
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||1|3|1|5001|1|1|3|12|5|MEDELLIN|357.705664339949|3|4|17102001
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|357.705664339949|3|9|17102701
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|2|24|3|7|6|4|6|3|1|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|544.7052890867|2|2|17600201
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|2||1|2|1|5001|1|1|3|12|5|MEDELLIN|384.497851120023|2|2|17600601
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||2|2|1|5001|1|1|3|12|5|MEDELLIN|384.497851120023|2|2|17600701
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|2|7|NULL|NULL|NULL|NULL|NULL|NULL|6|1|1||1|4|1|5001|1|1|3|12|5|MEDELLIN|544.7052890867|2|9|17601001
5001|MEDELLIN|ANTIOQUIA|1|1|3|5|MEDELLIN|5001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|5|1|3||1|3|1|5001|1|1|3|12|5|MEDELLIN|544.7052890867|2|7|17601301
5001|MEDELLIN|ANTIOQUIA|1|2|3|5|MEDELLIN|5001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|4|3||2|2|1|5001|1|1|3|12|5|MEDELLIN|544.7052890867|2|1|17601601
